0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
34704064,Care of 'āina,is-a,cultural priority,,,,,'structural failure',12.0
34704064,Culturally informed community,is-a,societal priority,,,,,'structural failure',14.0
34704064,COVID-19 pandemic,is-a,barrier to economic activity,,,,,'food contamination',20.0
34704064,Native Hawaiian views,is-a,cultural perspective,,,,,'student status',16.0
34704064,Non-Native Hawaiian views,is-a,cultural perspective,,,,,'student status',16.0
34704064,Higher economic stability,is-a,financial condition,,,,,'food contamination',14.0
34704064,Lower economic stability,is-a,financial condition,,,,,'food contamination',14.0
34704064,Policy recommendations,is-a,solution,,,,,'food spoilage',13.0
34704064,Equitable and sustainable future,is-a,goal,,,,,'food spoilage',13.0
35089147,Digital health literacy,is-a,important skillset,,,,,'food spoilage',13.0
35089147,Veterans Health Administration,is-a,health care system,,,,,'poor food safety',15.0
35089147,Digital health care,is-a,type of health care,,,,,'food spoilage',16.0
35089147,Digital health skills,is-a,part of digital preparedness,,,,,'poor cooking practices',20.0
35089147,Demographic factors,is-a,type of social risk factor,,,,,'poor food safety',18.0
35089147,Economic instability,is-a,type of social risk factor,,,,,'poor food safety',18.0
35089147,Disadvantaged neighborhood,is-a,type of social risk factor,,,,,'poor food safety',18.0
35089147,Low educational attainment,is-a,type of social risk factor,,,,,'poor food safety',18.0
35089147,Social isolation,is-a,type of social risk factor,,,,,'poor food safety',18.0
35089147,VA health care system,is-a,health care delivery location,,,,,'food contamination',22.0
35089147,Non-VA health care system,is-a,health care delivery location,,,,,'food contamination',22.0
32489149,Lebanese health care professionals,is-a,Frontline of defense against COVID-19,,,,,'food contamination',28.0
32489149,COVID-19,is-a,Health challenge,,,,,'food spoilage',13.0
32489149,Quarantine,is-a,Infection control measure,,,,,'food contamination',18.0
32489149,Psychosocial effects,is-a,Impact of quarantine on health care professionals,,,,,'poor cooking practices',38.0
32489149,Fears of contracting and spreading the virus,is-a,Theme in qualitative analysis,,,,,'immigration status',21.0
32489149,Conflict between professional duty and family obligation,is-a,Theme in qualitative analysis,,,,,'immigration status',21.0
32489149,Stigma of being infected,is-a,Theme in qualitative analysis,,,,,'immigration status',21.0
32489149,Inadequate or inaccurate information,is-a,Theme in qualitative analysis,,,,,'immigration status',21.0
32489149,Psychological challenges,is-a,Impact of COVID-19 quarantine on health care workers,,,,,'poor cooking practices',40.0
32489149,Economic instability,is-a,Factor exacerbating psychological challenges,,,,,'poor cooking practices',31.0
32489149,Health care policymakers,is-a,Entities urged to support health care providers,,,,,'entrapment or collisions at home',35.0
32489149,Proper action nationwide,is-a,Suggested response to health care challenges,,,,,'income above poverty level',33.0
10678472,HIV/AIDS,is-a,epidemic,,,,,'food spoilage',13.0
10678472,Russian Federation,is-a,country,,,,,'student status',13.0
10678472,Injection drug use,is-a,risk behavior,,,,,'food spoilage',14.0
10678472,Homosexual risk behavior,is-a,risk behavior,,,,,'food spoilage',14.0
10678472,Heterosexual risk behavior,is-a,risk behavior,,,,,'food spoilage',14.0
10678472,Sexually transmitted infections,is-a,epidemic,,,,,'food spoilage',13.0
10678472,Economic instability,is-a,social factor,,,,,'structural failure',12.0
10678472,Poverty,is-a,social factor,,,,,'structural failure',12.0
10678472,Gender roles,is-a,social factor,,,,,'structural failure',12.0
10678472,AIDS crisis,is-a,potential outcome,,,,,'student status',14.0
26506676,Mandatory motorcycle helmet law,is-a,Safety regulation,,,,,'food spoilage',13.0
26506676,Injury severity,is-a,Health outcome,,,,,'food spoilage',14.0
26506676,Health care costs,is-a,Economic factor,,,,,'food spoilage',14.0
26506676,Financial model,is-a,Research tool,,,,,'student status',14.0
26506676,Helmeted rider,is-a,Motorcycle rider,,,,,'food spoilage',14.0
26506676,Nonhelmeted rider,is-a,Motorcycle rider,,,,,'food spoilage',14.0
26506676,Hospital treatment cost,is-a,Health care cost,,,,,'food spoilage',15.0
26506676,Medicaid cost,is-a,Health care cost,,,,,'food spoilage',15.0
36534065,Health insurance stability,is-a,Health system characteristic,,,,,'food contamination',22.0
36534065,Personal characteristics,is-a,Factor influencing health insurance stability,,,,,'poor cooking practices',32.0
36534065,Plan characteristics,is-a,Factor influencing health insurance stability,,,,,'poor cooking practices',32.0
36534065,Health system,is-a,Factor influencing health insurance stability,,,,,'poor cooking practices',32.0
36534065,Economic context,is-a,Environmental factor influencing health insurance stability,,,,,'entrapment or collisions at home',42.0
36534065,Social/Cultural context,is-a,Environmental factor influencing health insurance stability,,,,,'entrapment or collisions at home',42.0
36534065,Political/Judicial context,is-a,Environmental factor influencing health insurance stability,,,,,'entrapment or collisions at home',42.0
36534065,Geographic context,is-a,Environmental factor influencing health insurance stability,,,,,'entrapment or collisions at home',42.0
36534065,Insurance instability,is-a,Risk factor for physical and mental health,,,,,'entrapment or collisions at home',32.0
36534065,Health policies,is-a,Potential solution for insurance instability,,,,,'entrapment or collisions at home',31.0
37129396,Modern man,is-a,population,,,,,'food spoilage',12.0
37129396,Physical health,is-a,aspect of health,,,,,'food spoilage',14.0
37129396,Mental health,is-a,aspect of health,,,,,'food spoilage',14.0
37129396,Sociological studies,is-a,research method,,,,,'student status',14.0
37129396,Kursk Oblast,is-a,geographical location,,,,,'food contamination',15.0
37129396,Personal characteristics,is-a,aspect of individual identity,,,,,'poor cooking practices',22.0
37129396,Attitudes to health,is-a,aspect of individual identity,,,,,'poor cooking practices',22.0
37129396,Epidemiological situation,is-a,health condition,,,,,'food contamination',12.0
37129396,Population behavior,is-a,societal phenomena,,,,,'structural failure',15.0
37129396,Health saving,is-a,health behavior,,,,,'food spoilage',15.0
37129396,Geopolitical situation,is-a,political condition,,,,,'food contamination',15.0
33920892,Intimate Partner Violence,is-a,form of violence,,,,,'food spoilage',12.0
33920892,Rapid Re-housing,is-a,housing service,,,,,'student status',12.0
33920892,Neighborhood Deprivation Index,is-a,measure of neighborhood conditions,,,,,'food contamination',25.0
33920892,Residential Segregation,is-a,form of segregation,,,,,'food contamination',13.0
33920892,American Community Survey,is-a,demographic survey,,,,,'food spoilage',14.0
33920892,Linear Regression,is-a,statistical method,,,,,'student status',15.0
33920892,Economic Dependence,is-a,economic factor,,,,,'food spoilage',14.0
33920892,Structural Racism,is-a,form of discrimination,,,,,'food contamination',12.0
33920892,Discriminatory Housing Practices,is-a,form of discrimination,,,,,'food contamination',12.0
33920892,Survivors of Severe IPV,is-a,vulnerable population,,,,,'food contamination',17.0
33920892,Economic Tradeoffs for Safety and Stability,is-a,economic consideration,,,,,'food contamination',12.0
33920892,Programmatic Policies for RRH,is-a,policy consideration,,,,,'food contamination',12.0
31281173,Domestic violence,is-a,health-related issue,,,,,'broadband access issues',17.0
31281173,Domestic violence,is-a,social determinant of health,,,,,'food contamination',21.0
31281173,Mental domestic violence,is-a,type of domestic violence,,,,,'food contamination',18.0
31281173,Physical domestic violence,is-a,type of domestic violence,,,,,'food contamination',18.0
31281173,Sexual domestic violence,is-a,type of domestic violence,,,,,'food contamination',18.0
31281173,Economic instability,is-a,correlate of domestic violence,,,,,'food contamination',23.0
31281173,Witnessing domestic violence in childhood,is-a,correlate of domestic violence,,,,,'food contamination',23.0
34792897,Coronavirus infection,is-a,pandemic,,,,,'food spoilage',13.0
34792897,Socio-economic state,is-a,societal condition,,,,,'food contamination',14.0
34792897,Remote technologies,is-a,method of work,,,,,'food spoilage',12.0
34792897,Digitalization,is-a,technological advancement,,,,,'food contamination',19.0
34792897,Self-organization and mutual assistance,is-a,social response,,,,,'food spoilage',13.0
34792897,Digital control,is-a,state control method,,,,,'food contamination',14.0
34792897,Volunteers,is-a,social group,,,,,'student status',13.0
34792897,Civilian population,is-a,social group,,,,,'student status',13.0
34792897,Higher School of Economics,is-a,research institution,,,,,'food contamination',15.0
34792897,Survey,is-a,research method,,,,,'student status',14.0
34792897,Internet resources,is-a,source of information and services,,,,,'poor food storage',25.0
34792897,Self-isolation,is-a,preventive measure,,,,,'student status',13.0
34792897,Restrictions on mass events,is-a,preventive measure,,,,,'student status',13.0
27543948,Socioeconomic status,is-a,complex construct,,,,,'immigration status',14.0
27543948,SES indicators,is-a,determinant of pediatric AML mortality risk,,,,,'entrapment or collisions at home',32.0
27543948,Economic/educational disadvantage,is-a,SES factor,,,,,'student status',12.0
27543948,Immigration-related features,is-a,SES factor,,,,,'student status',12.0
27543948,Housing instability,is-a,SES factor,,,,,'student status',12.0
27543948,Absence of moving,is-a,SES factor,,,,,'student status',12.0
27543948,Cluster groups,is-a,representation of SES-defined patterns,,,,,'poor cooking practices',29.0
27543948,Pediatric AML patients,is-a,representative US sample,,,,,'exposed nails in home',17.0
27543948,Surveillance,Epidemiology,"and End Results database registries, is-a, data source",,,,,'entrapment or collisions at home',41.0
27543948,Factor analysis,is-a,statistical method,,,,,'student status',15.0
27543948,Cluster analysis,is-a,statistical method,,,,,'student status',15.0
27543948,Cox proportional hazards models,is-a,statistical method,,,,,'student status',15.0
27543948,Mortality risk,is-a,health outcome,,,,,'food spoilage',14.0
27543948,Economic-educational disadvantages,is-a,risk factor for mortality,,,,,'poor food safety',18.0
27543948,Housing-instability,is-a,risk factor for mortality,,,,,'poor food safety',18.0
27543948,Immigration-related features,is-a,risk factor for mortality,,,,,'poor food safety',18.0
12332401,Poverty,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Education,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Employment,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Social Support,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Access to Health Care,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Housing,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Neighborhood,is-a,Social Determinant of Health,,,,,'food contamination',21.0
12332401,Food Security,is-a,Social Determinant of Health,,,,,'food contamination',21.0
19326781,Conservative economic policy,is-a,policy,,,,,'food spoilage',12.0
19326781,Economic instability,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Unemployment,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Poverty,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Inequality,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Dangerous products,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Infectious disease,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Chronic disease,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Wealth redistribution,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
19326781,Power redistribution,is-a,consequence of conservative economic policy,,,,,'entrapment or collisions at home',31.0
33013604,COVID-19 pandemic,is-a,Public Health Emergency of International Concern,,,,,'entrapment or collisions at home',35.0
33013604,Long-period lockdown,is-a,government measure,,,,,'student status',12.0
